Codigo;Nombre;Lista 1;Lista 2;Lista 3;Lista 4;Costo;Proveedor;Rubro;Subrubro;Cod. Barra
1628;GLOBO METALIZADO DOS;850;;;;;VARIOS;GOLOSINAS;GOLOSINAS;6915141541555
1629;GLOBO METALIZADO N6;850;;;;;VARIOS;GOLOSINAS;GOLOSINAS;6915141541593
1630;GLOBO METALIZADO ROSA;850;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798047032544
1631;GLOBO METALIZADO ROSA 8;850;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798047032629
1632;GLOBO METALIZADO ROSA 9;850;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798047032636
1633;GLOBO METALIZADO ROSA N5;850;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798047032599
1634;GLOBO TUKI;850;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790391600028
1635;GLOBO TUKI MORADO;850;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790391840127
1636;GLOBO TUKI ROJO;850;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790391840042
1637;GLOBO TUKI VERDE;850;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790391840059
1638;GLOBO TUKY 12 AMARILLO;850;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790391840035
1639;GLOBO TUKY 12 AZUL;850;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790391840097
1640;GLOBO TUKY 12 BLANCO;850;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790391840011
1641;GLOBO TUKY 12 NEGRO;850;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790391840080
1642;GLOBO TUKY 12 ROSA;850;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790391840028
1643;GLOBO TUKY PLATEADO;850;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790391605023
1644;GLOBO VAMOS ARGENTINA;850;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790391083333
1645;GLOBOS TUKY HALLOWEN;1500;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790391839909
1646;GLOBOS TUKY SURTIDO;850;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790391103536
1647;GOITA DOCILE ACIDA;3600;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451922410
1648;GOMITA BABY DOLL 600G;3900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7792860002562
714604588;GOMITA BABY DOLL ACIDO POWER ;5000;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7792860006553
1649;GOMITA BEBETO 10G;42;;;;;VARIOS;GOLOSINAS;GOLOSINAS;8690146123712
1650;GOMITA BEBETO X 600G;2970;;;;;VARIOS;GOLOSINAS;GOLOSINAS;8690146160113
1651;GOMITA BILLIKEN;20;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7792222001868
1652;GOMITA BILLIKEN;300;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186032542
1653;GOMITA BILLIKEN AMOR X UNIDAD;300;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7792222003312
1654;GOMITA BILLIKEN FRUTAL X 200GR;25;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790070885418
1655;GOMITA BILLIKEN GOTIAS DE AMOR X 12U;3500;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186032566
1656;GOMITA BILLIKEN REDONDITAS X800;205;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186032856
1657;GOMITA BILLIKEN TUTTI;20;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790070885449
1658;GOMITA BILLIKEN X 16U;250;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7792222001912
1659;GOMITA BILLIKEN X12;230;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186032603
1660;GOMITA BULDOG;65;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186032900
1661;GOMITA BULL DOG X12;385;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186033112
1662;GOMITA BULLDOG CAJA X 12;780;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186032917
1663;GOMITA DOCILE;2000;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451907813
1665;GOMITA DOCILE 500G;3600;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451922427
1664;GOMITA DOCILE 500G;3600;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451927484
1666;GOMITA DOCILE 70G;800;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451912466
1667;GOMITA DOCILE ACIDA;2000;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451916020
1668;GOMITA DOCILE CANUDINHO 70G;500;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451912480
1669;GOMITA DOCILE CANUDINHO REGAL. X U 15G;300;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451912497
1670;GOMITA DOCILE CANUDINHO UNICO. B.70G;800;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451913845
1671;GOMITA DOCILE CANUDINO 26G;300;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451918079
1672;GOMITA DOCILE CORAZON;2000;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451907851
1673;GOMITA DOCILE DE 500G;3600;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451922434
1674;GOMITA DOCILE DIENTECITO;1900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451927552
1675;GOMITA DOCILE DIENTES 1KG;2350;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451910516
1676;GOMITA DOCILE DIENTES DE 250G;2800;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451908131
1677;GOMITA DOCILE FIESTA;2000;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451908827
1678;GOMITA DOCILE FIESTA 250G;1900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;17896451908824
1679;GOMITA DOCILE FRUTILLA CITRICA;1900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451913111
1680;GOMITA DOCILE GELATINA;2800;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451909398
1681;GOMITA DOCILE GOMITA BANANA;2000;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451908834
1682;GOMITA DOCILE MORITA;2000;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451908728
1683;GOMITA DOCILE MORITAS 250;2800;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451927545
1686;GOMITA DOCILE REGALIZ B.CANUDINHOX70G;800;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451912459
1684;GOMITA DOCILE REGALIZ BIG 26G;300;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451917225
1685;GOMITA DOCILE REGALIZ BIG X24;7600;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451917218
1687;GOMITA DOCILE REGALIZ CAJA;2900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451912817
1688;GOMITA DOCILE REGALIZ CAJA;2900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451913593
1689;GOMITA DOCILE REGALIZ X U 15G;300;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451913586
1690;GOMITA DOCILE REGALIZ X U 15G;300;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451912527
1691;GOMITA DOCILE REGLIZ 15G CAJA;2900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451913081
1692;GOMITA DOCILE SANDIA 250G;1900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451927637
1693;GOMITA DOCILE STICKS X24;7600;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451918086
3171;GOMITA EN ROLLO FIERITA X30;4400;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798040595343
77995033;GOMITA EN ROLLO XU FIERITA;180;;;;;VARIOS;GOLOSINAS;GOLOSINAS;77995032
77995103;GOMITA FIERITA 500G;2500;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798040595312
1694;GOMITA FRUTIGELATIN;2980;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580130930
1696;GOMITA FRUTIGELATIN XU;300;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580130626
1695;GOMITA FRUTIGELATIN XU;300;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580130633
1697;GOMITA FRUTIGELATINA X12U;2980;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580130923
1698;GOMITA GOMETS JELLIES;5500;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896058591347
1699;GOMITA GOMETS JELLY;1100;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896058501438
1700;GOMITA GOMETS ROLLO;40;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896058506105
1701;GOMITA GOMETS ROLLO X30;1050;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896058516104
1702;GOMITA GOMETS X 700G;1100;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896058501452
1703;GOMITA GOMUTCHO CAJA X30;4450;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7891151029421
1704;GOMITA HAMBURGUESA;30;;;;;VARIOS;GOLOSINAS;GOLOSINAS;6941051307547
77995160;GOMITA JELLY BEANS X12;6270;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580147747
714604610;GOMITA LA PIATA 50G;350;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186035079
1705;GOMITA MISKY 30G XU;72;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580132439
1706;GOMITA MISKY ACIDOS;4100;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580149987
1707;GOMITA MISKY FANTASIA  MENTA;7000;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580222109
1708;GOMITA MISKY FANTASIA X KG;7000;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580403805
1709;GOMITA MISKY JELLY ROLL X 1KG;7000;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580640101
1710;GOMITA MISKY X 12;710;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580112134
1711;GOMITA MISKY X U;72;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580112189
1713;GOMITA MOGUL;400;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580140427
714604651;GOMITA MOGUL ;6900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580107475
77995170;GOMITA MOGUL  XU ;400;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580135911
714604652;GOMITA MOGUL 500;6900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580123932
714604653;GOMITA MOGUL 500;6900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580147488
714604655;GOMITA MOGUL 500G;6900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580147488
714604650;GOMITA MOGUL ANILLOS ;11300;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580309602
714604654;GOMITA MOGUL COCA;6900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580151461
714604596;GOMITA MOGUL DIENTE ;6900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580263102
1714;GOMITA MOGUL EUCALITOS;11300;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580309206
1712;GOMITA MOGUL JELLY ;9850;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580308100
77995171;GOMITA MOGUL MOSTRUITOS ;400;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580146849
714604656;GOMITA MOGUL OSITO 500;6900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580147990
714604657;GOMITA MOGUL TUBITOS;6900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580147433
1715;GOMITA MOGUL TUBITOS  CAJA;6400;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580140021
1716;GOMITA PICO DULCE 150G;1300;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7792860002548
1717;GOMITA PICO DULCE 600G;3900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7792860002494
1718;GOMITA PICO DULCE 600G;3900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7792860008458
1719;GOMITA PIÑATA HUESOS;4100;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186032016
1720;GOMITA PIÑATA REDONDITAS 700G;5100;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186031965
1721;GOMITA PIÑATA SURTIDA 700G;5100;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186032221
1722;GOMITA RICOMAS;2796;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580130305
1723;GOMITA RICOMAS BOTNCITOS;2796;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580130299
1724;GOMITA ROLLO BULL DOG;30;;;;;VARIOS;GOLOSINAS;GOLOSINAS;77972583
1725;GOMITA ROLLO DOCIGOMA;300;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451911582
1726;GOMITA ROLLO DOCIGOMA DOCILE X30;4950;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451916488
1727;GOMITA ROLLO DOCIGOMA X 30;6500;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7896451911698
1729;GOMITA YUMMY ANIMALITO X12;4900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186032696
1730;GOMITA YUMMY ANIMALITOS;420;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186032689
1731;GOMITA YUMMY BANANITAS 500G;2690;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186032948
1732;GOMITA YUMMY DINO X12;4900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186032658
1733;GOMITA YUMMY FRUTILLA C/CREMA 500G;2690;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186033211
1734;GOMITA YUMMY FRUTILLA CON CREMA CAJA;4900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186034867
1735;GOMITA YUMMY FRUTILLA CON CREMA XU;420;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186034850
77995145;GOMITA YUMMY FRUTITAS X12;4900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186033075
1736;GOMITA YUMMY MORITA;420;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186033457
1737;GOMITA YUMMY MORITA 500G;2690;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186033471
1738;GOMITA YUMMY MORITA X12;4200;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186033464
1739;GOMITA YUMMY OSITO;420;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186032627
1740;GOMITA YUMMY OSITO 500G;2690;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186032955
1741;GOMITA YUMMY OSITOS X12;4900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186032634
1742;GOMITA YUMMY PECECITO;420;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186032665
1743;GOMITA YUMMY PECECITOS X12;4900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186032672
1744;GOMITA YUMMY PIECITOS;420;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186033051
1745;GOMITA YUMMY PIECITOS X12;4900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186033082
1746;GOMITA YUMMY SANDIA 500G;2690;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186033655
1747;GOMITA YUMMY X12;4900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186034126
1748;GOMITA YUMMY XU;420;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186034119
77995146;GOMITA YUMMY XU;420;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186033044
1749;GOMITA YUMMY500 OSITOS ACIDOS;2690;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186034133
1750;GOMITA YUMMYI DINO;420;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798186032641
714604649;GOMITAS MOGUL KG;11300;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580311315
1751;GOMTIA GOMUTCHO X 1;200;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7891151029438
1752;GOMTIA MISKY 30G X 12;1350;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580132590
1753;GRAMBI LIMON 800G;2000;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7791290795112
1754;GRAMBY ROSA;2000;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7791290795143
1755;GRANA DE COLORES;35;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7796373000213
1756;GRANAS CELESTE;35;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7796373000206
1757;GRANAS MARRON;35;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7796373000190
1758;GRANAS ROSA;35;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7796373000176
1759;GRANAS VERDE;35;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7796373000183
1760;GRANBY LAVADO A MANO;800;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7791290795044
1761;GRANBY PLUS;225;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7791290793477
1762;GRANBY PLUS;225;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7791290793484
1763;GRANBY PLUS MATIC;170;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7791290791879
1764;GRASA ULTRA KG;505;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7794573000026
1765;GRASA ULTRA X500;255;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7794573000019
1766;GRASA VACUNA COMESTIBLE;350;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798001880464
77995135;GUMBALLS X20 ;16500;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798040594612
1767;HAMLET WAY  CAJA;6090;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7794612101134
1768;HARINA 0000;40;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798141970025
1769;HELADITO CON JUGUITO TRES REINAS X30;3150;;;;;VARIOS;GOLOSINAS;GOLOSINAS;999804
1770;HELADITOS TRES REINAS X 20;3150;;;;;VARIOS;GOLOSINAS;GOLOSINAS;926
1771;HELADITOS VICTORIO X30;950;;;;;VARIOS;GOLOSINAS;GOLOSINAS;999169
1772;HELADO AGUAS ALCHILATA X25;4100;;;;;VARIOS;GOLOSINAS;GOLOSINAS;1257
1773;HELADO BOMBOM X25;8840;;;;;VARIOS;GOLOSINAS;GOLOSINAS;1259
1774;HELADO CREMA X25;6000;;;;;VARIOS;GOLOSINAS;GOLOSINAS;1258
1775;HELADO CREMITAS SACHET;600;;;;;VARIOS;GOLOSINAS;GOLOSINAS;15680
1776;HELADO ENVASE;1500;;;;;VARIOS;GOLOSINAS;GOLOSINAS;1261
1777;HELADO TACHO 10 L;17680;;;;;VARIOS;GOLOSINAS;GOLOSINAS;6590
1778;HELADO TACHO 5L;5000;;;;;VARIOS;GOLOSINAS;GOLOSINAS;6591
1779;HELADO TACHO SIN ENVASE;5000;;;;;VARIOS;GOLOSINAS;GOLOSINAS;1260
1780;HELADO TASITA X10;1200;;;;;VARIOS;GOLOSINAS;GOLOSINAS;15672
1781;HELADO TURBO BANDA FRIO;4900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;6588
1782;HELADO TURBO X25;4900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;999262
77995181;HELADOS TAFI ACHILATA 3L;4950;;;;;VARIOS;GOLOSINAS;GOLOSINAS;779951817
77995182;HELADOS TAFI ACHILATA X10L ;9100;;;;;VARIOS;GOLOSINAS;GOLOSINAS;779951824
77995180;HELADOS TAFI JUGUITOS X25;1950;;;;;VARIOS;GOLOSINAS;GOLOSINAS;779951800
77995179;HELADOS TAFI JUGUITOS X50 ;3700;;;;;VARIOS;GOLOSINAS;GOLOSINAS;779951794
77995175;HELADOS TAFI PALITO ACHILATA X25;3850;;;;;VARIOS;GOLOSINAS;GOLOSINAS;779951756
77995176;HELADOS TAFI PALITO AGUA X25;3850;;;;;VARIOS;GOLOSINAS;GOLOSINAS;779951763
77995178;HELADOS TAFI PALITO BOMBON X25;9400;;;;;VARIOS;GOLOSINAS;GOLOSINAS;779951787
77995183;HELADOS TAFI PALITO CREMA X25;6200;;;;;VARIOS;GOLOSINAS;GOLOSINAS;779951831
1783;HELLMANNS 237G;220;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7794000007093
1784;HELLMANNS 950G;780;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7794000006058
1785;HELLMANNS BARBACOA;250;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7794000003583
1786;HELLMANNS LIGHT;130;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7794000006393
1787;HELLMANNS LIGTH;220;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7794000006423
1788;HELLMANNS LIVIANA;130;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7794000007079
1789;HELLMANNS SALSA GOLF 125G;200;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7794000006980
1790;HELLMANS 118G;360;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7794000006096
1791;HELLMANS 237G;1350;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7794000006065
1792;HELLMANS 475G;2400;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7794000006072
1793;HELLMANS CLASICA X118GR;25;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7794000960022
1794;HILO PIOLIN;200;;;;;VARIOS;GOLOSINAS;GOLOSINAS;1326
1795;HILO PIOLIN X10;2000;;;;;VARIOS;GOLOSINAS;GOLOSINAS;1327
1796;HOLANDA X 50;400;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580104207
1797;HUESITOS FRUTALES 180G;210;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798366580122
1798;HUESITOS FRUTALES PAILAS 80;74;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798366580184
77995164;HUESITOS PINTA LENGUA ;3830;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580151782
1799;HUEVITO ALTEZA;500;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790380059509
3164;HUEVITO ALTEZA X36;22460;;;;;VARIOS;GOLOSINAS;GOLOSINAS;17790380059506
1800;HUEVITO ANL X12;1730;;;;;VARIOS;GOLOSINAS;GOLOSINAS;999026
1801;HUEVITO ANL X24;3470;;;;;VARIOS;GOLOSINAS;GOLOSINAS;999027
1802;HUEVITO ANL XU;150;;;;;VARIOS;GOLOSINAS;GOLOSINAS;1338
714604669;HUEVITO DE PASCUA N4;600;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7146046695
1803;HUEVITO DE PASCUA N7;1000;;;;;VARIOS;GOLOSINAS;GOLOSINAS;999971
714604670;HUEVITO DE PASCUA N9;2500;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7146046701
1804;HUEVITO KINDER;1850;;;;;VARIOS;GOLOSINAS;GOLOSINAS;77954930
1805;HUEVITO KINDER 20G;1850;;;;;VARIOS;GOLOSINAS;GOLOSINAS;78931039
1806;HUEVITO KINDER GRANDE;12000;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7898024395706
1807;HUEVITO KINDER JOY AZUL;1100;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7861002900421
1808;HUEVITO KINDER JOY ROSA;1100;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7797394002453
1809;HUEVITO KINDER VARON;1850;;;;;VARIOS;GOLOSINAS;GOLOSINAS;77965349
1810;HUEVITO MILKA 157G;9440;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7622202267796
3167;HUEVITO N11;3300;;;;;VARIOS;GOLOSINAS;GOLOSINAS;31677
3169;HUEVITO N15;15600;;;;;VARIOS;GOLOSINAS;GOLOSINAS;31691
3168;HUEVITO N20;15600;;;;;VARIOS;GOLOSINAS;GOLOSINAS;31684
3165;HUEVITO N5;500;;;;;VARIOS;GOLOSINAS;GOLOSINAS;31653
1811;HUEVITO N5;40;;;;;VARIOS;GOLOSINAS;GOLOSINAS;999024
1812;HUEVITO N7;60;;;;;VARIOS;GOLOSINAS;GOLOSINAS;999025
3166;HUEVITO N9;1700;;;;;VARIOS;GOLOSINAS;GOLOSINAS;31660
1813;HUEVITO SHOT 10G;11800;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7622201133023
1814;HUEVITOS ANL X24;1900;;;;;VARIOS;GOLOSINAS;GOLOSINAS;8699462604257
1815;HUEVO COFLER BLOCK;2500;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580581602
1816;HUEVO FERRERO 137G;16300;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7898024398899
1817;HUEVO FERRERO 225G;26200;;;;;VARIOS;GOLOSINAS;GOLOSINAS;11178
1818;HUEVO SAPITO;75;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790580131524
714604674;HUEVO TOFI;11950;;;;;;;;7790580299903
1819;INSECTISIDA MATA MOSCA Y MOSQUITO;1500;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7796679000269
1820;JABON ALA ECO LAVADO;832;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7791290792098
1821;JABON ALA LAVADO A MANO;1000;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7791290791732
1822;JABON ALA PARA DILUIR;1950;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7791290793200
1823;JABON COSQUIN BLANCO;650;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7794573000170
1824;JABON DAVE ANTI STRESS 90G;560;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7891150057470
1825;JABON DAVE ANTIBACTERIAL;560;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7891150075382
1826;JABON DAVE EXFOLIACION;1850;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7898422746827
1827;JABON DAVE KARITE 90G;1850;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7891150019560
1828;JABON DAVE ORIGINAL;1380;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7791293048543
714604623;JABON DOVE ORIGINAL ;1850;;;;;;;;7791293051208
714604624;JABON DOVE PIEL SENSIBLE ;1850;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7891150095618
1829;JABON GRANBY;800;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7791290795006
1830;JABON LIQUIDO GRANBY MATIC;290;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7791290792999
1831;JABON LIQUIDO GRANBY PLUS;290;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7791290793002
1832;JABON LUX JAZMIN CREMOSO;450;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7791293044248
1833;JABON LUX LIRIO AZUL;450;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7791293044415
1834;JABON LUX ORQUIDEAS NEGRA;450;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7791293044422
1835;JABON LUX ROSAS FRANCESAS;450;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7791293044279
1836;JABON PLUS;500;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7794573000323
1837;JABON PLUS BLANCO X200G;410;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7794573000156
1838;JABON QSENS CITRICO;330;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7794573000361
